10,16629440,34460762,22895784,76625,5,4,81.1,2301221748,LC08_L1TP_064012_20160420_20170223_01_T1
10,16659682,34553723,22802823,46383,5,5,0.1,2301221748,LC08_L1TP_064012_20160420_20170223_01_T1
10,16512652,35291594,22064952,193413,2,2,12.1,2301221748,LC08_L1TP_064012_20160420_20170223_01_T1
10,16695983,34420676,22935870,10082,5,5,27.1,2301221748,LC08_L1TP_064012_20160420_20170223_01_T1
10,16648071,34573151,22783395,57994,5,5,9.1,2301221748,LC08_L1TP_064012_20160420_20170223_01_T1
10,16682553,34420353,22936193,23512,4,4,3.1,2301221749,LC08_L1TP_064012_20160420_20170223_01_T1
10,16289311,36490363,20866183,416754,3,2,78.1,2301221749,LC08_L1TP_064012_20160420_20170223_01_T1
10,2397087,56814089,7949695,1661520,4,3,18.1,2301221754,LC08_L1TP_064015_20160420_20170223_01_T1
10,3267761,46165085,18598699,790846,4,5,27.1,2301221754,LC08_L1TP_064015_20160420_20170223_01_T1
10,2487581,57572650,7191134,1571026,4,4,30.1,2301221754,LC08_L1TP_064015_20160420_20170223_01_T1
10,3020531,53506021,11257763,1038076,5,5,6.1,2301221754,LC08_L1TP_064015_20160420_20170223_01_T1
10,3668875,41858103,22905681,389732,5,4,81.1,2301221754,LC08_L1TP_064015_20160420_20170223_01_T1
10,2929678,49404500,15359284,1128929,5,5,0.1,2301221754,LC08_L1TP_064015_20160420_20170223_01_T1
10,2667844,51115117,13648667,1390763,5,5,0.1,2301221755,LC08_L1TP_064015_20160420_20170223_01_T1
10,2138709,54900559,9863225,1919898,2,2,12.1,2301221755,LC08_L1TP_064015_20160420_20170223_01_T1
10,3310350,45312689,19451095,748257,5,5,27.1,2301221755,LC08_L1TP_064015_20160420_20170223_01_T1
10,3529799,45043474,19720310,528808,5,5,9.1,2301221755,LC08_L1TP_064015_20160420_20170223_01_T1
10,2942319,48800970,15962814,1116288,4,4,3.1,2301221755,LC08_L1TP_064015_20160420_20170223_01_T1
10,1835254,56956375,7807409,2223353,3,2,78.1,2301221755,LC08_L1TP_064015_20160420_20170223_01_T1
10,39385510,32112298,19805,154918,4,3,18.1,2301221801,LC08_L1TP_066014_20160520_20170223_01_T1
